bpm,bpm_mean,bpm_std,bpm_min,bpm_max,num_beats,processing_time,error,filename,detector,file_size_mb,actual_bpm,error_percent,confidence
129.19921875,129.19921875,0.0,129.19921875,129.19921875,389,2.59778094291687,0.80078125,electronic_130bpm_Am_dark.mp3,Librosa,6.868862152099609,130.0,0.6159855769230769,
129.94326782226562,130.02113342285156,1.5338506698608398,129.19862365722656,135.99972534179688,389,1.7991046905517578,0.056732177734375,electronic_130bpm_Am_dark.mp3,Essentia,6.868862152099609,130.0,0.04364013671875,3.3135809898376465
130.0117950439453,130.0117950439453,0.0,130.0117950439453,130.0117950439453,389,2.212369918823242,0.0117950439453125,electronic_130bpm_Am_dark.mp3,Essentia_Percival,6.868862152099609,130.0,0.009073110727163462,3.3135809898376465
129.19921875,129.19921875,0.0,129.19921875,129.19921875,126,0.36273789405822754,1.19921875,test_128bpm_C_format.mp3,Librosa,2.2909765243530273,128.0,0.9368896484375,
128.79800415039062,128.06781005859375,2.151677131652832,123.04630279541016,129.19967651367188,127,0.6258091926574707,0.798004150390625,test_128bpm_C_format.mp3,Essentia,2.2909765243530273,128.0,0.6234407424926758,2.2912983894348145
128.39674377441406,128.39674377441406,0.0,128.39674377441406,128.39674377441406,127,0.7509129047393799,0.3967437744140625,test_128bpm_C_format.mp3,Essentia_Percival,2.2909765243530273,128.0,0.30995607376098633,2.2912983894348145
129.19921875,128.71413937868186,5.6113723221192915,63.802083333333336,129.19921875,384,1.0787420272827148,1.19921875,electronic_128bpm_Am_constant.mp3,Librosa,6.868862152099609,128.0,0.9368896484375,
128.01974487304688,128.0195770263672,1.5250866413116455,126.04692840576172,129.20286560058594,383,1.775744915008545,0.019744873046875,electronic_128bpm_Am_constant.mp3,Essentia,6.868862152099609,128.0,0.015425682067871094,2.4820504188537598
127.60416412353516,127.60416412353516,0.0,127.60416412353516,127.60416412353516,383,2.195281982421875,0.39583587646484375,electronic_128bpm_Am_constant.mp3,Essentia_Percival,6.868862152099609,128.0,0.3092467784881592,2.4820504188537598
161.4990234375,132.16870246505047,25.181077512955863,80.74951171875,198.76802884615384,480,1.0712380409240723,51.4990234375,jazz_110bpm_F_variable.mp3,Librosa,6.868862152099609,110.0,46.817294034090914,
107.60372161865234,106.55178833007812,4.7608208656311035,92.28527069091797,123.0472640991211,318,1.7730591297149658,2.3962783813476562,jazz_110bpm_F_variable.mp3,Essentia,6.868862152099609,110.0,2.178434892134233,1.4273144006729126
80.12354278564453,80.12354278564453,0.0,80.12354278564453,80.12354278564453,318,2.1263041496276855,29.87645721435547,jazz_110bpm_F_variable.mp3,Essentia_Percival,6.868862152099609,110.0,27.16041564941406,1.4273144006729126
14.97961956521739,122.17216406389356,18.068815054263773,86.1328125,156.60511363636363,42,1.0847952365875244,45.02038043478261,ambient_60bpm_G_constant.mp3,Librosa,6.868862152099609,60.0,75.03396739130434,
60.08510971069336,60.769954681396484,3.3197102546691895,54.978519439697266,74.89810943603516,181,1.8254587650299072,0.08510971069335938,ambient_60bpm_G_constant.mp3,Essentia,6.868862152099609,60.0,0.14184951782226562,0.5638824701309204
95.703125,95.703125,0.0,95.703125,95.703125,181,2.1853559017181396,35.703125,ambient_60bpm_G_constant.mp3,Essentia_Percival,6.868862152099609,60.0,59.505208333333336,0.5638824701309204
99.38401442307692,99.38401442307692,0.0,99.38401442307692,99.38401442307692,299,1.1055409908294678,0.6159855769230802,jazz_100bpm_Bb_modulation.mp3,Librosa,6.868862152099609,100.0,0.6159855769230802,
150.13783264160156,150.03501892089844,2.2833268642425537,143.55140686035156,152.00277709960938,449,1.7688512802124023,50.13783264160156,jazz_100bpm_Bb_modulation.mp3,Essentia,6.868862152099609,100.0,50.13783264160156,1.6624866724014282
149.7961883544922,149.7961883544922,0.0,149.7961883544922,149.7961883544922,449,2.148030996322632,49.79618835449219,jazz_100bpm_Bb_modulation.mp3,Essentia_Percival,6.868862152099609,100.0,49.79618835449219,1.6624866724014282
28.7109375,108.16977116146317,20.794169210201016,28.7109375,166.70866935483872,84,1.0894670486450195,86.2890625,pop_115bpm_C_happy.mp3,Librosa,6.868862152099609,115.0,75.03396739130434,
117.01249694824219,115.08563995361328,2.845757246017456,105.46791076660156,126.05097198486328,344,1.7899723052978516,2.0124969482421875,pop_115bpm_C_happy.mp3,Essentia,6.868862152099609,115.0,1.7499973462975542,1.5968360900878906
98.4375,98.4375,0.0,98.4375,98.4375,344,2.160463809967041,16.5625,pop_115bpm_C_happy.mp3,Essentia_Percival,6.868862152099609,115.0,14.402173913043478,1.5968360900878906
126.04801829268293,125.25770049098136,5.754735089790817,83.35433467741936,126.04801829268293,374,1.103860855102539,1.0480182926829258,electronic_125bpm_Fsharp_minor.mp3,Librosa,6.868862152099609,125.0,0.8384146341463407,
125.0020980834961,125.00202941894531,1.4300227165222168,123.04534149169922,126.05097198486328,374,1.753753900527954,0.00209808349609375,electronic_125bpm_Fsharp_minor.mp3,Essentia,6.868862152099609,125.0,0.0016784667968750002,3.083122968673706
125.28408813476562,125.28408813476562,0.0,125.28408813476562,125.28408813476562,374,2.2028419971466064,0.284088134765625,electronic_125bpm_Fsharp_minor.mp3,Essentia_Percival,6.868862152099609,125.0,0.2272705078125,3.083122968673706
129.19921875,129.70881228048205,5.394636376788966,120.18531976744185,139.6748310810811,359,1.0694670677185059,0.80078125,transition_120to140bpm_C_gradual.mp3,Librosa,6.868862152099609,130.0,0.6159855769230769,
129.4424285888672,129.96995544433594,5.806793212890625,117.45372772216797,143.556640625,388,1.7522907257080078,0.5575714111328125,transition_120to140bpm_C_gradual.mp3,Essentia,6.868862152099609,130.0,0.42890108548677885,2.241011381149292
130.0117950439453,130.0117950439453,0.0,130.0117950439453,130.0117950439453,388,2.138089895248413,0.0117950439453125,transition_120to140bpm_C_gradual.mp3,Essentia_Percival,6.868862152099609,130.0,0.009073110727163462,2.241011381149292
87.5926906779661,87.83299054317312,4.5043479749069455,87.5926906779661,172.265625,259,1.0867280960083008,86.4073093220339,dnb_174bpm_Bm_constant.mp3,Librosa,6.868862152099609,174.0,49.6593731735827,
87.01111602783203,87.19499969482422,1.6617156267166138,86.1314697265625,101.33271789550781,261,1.8021950721740723,86.98888397216797,dnb_174bpm_Bm_constant.mp3,Essentia,6.868862152099609,174.0,49.993611478257456,2.6843342781066895
86.85662078857422,86.85662078857422,0.0,86.85662078857422,86.85662078857422,261,2.2433159351348877,87.14337921142578,dnb_174bpm_Bm_constant.mp3,Essentia_Percival,6.868862152099609,174.0,50.082401845647,2.6843342781066895
120.18531976744185,120.18531976744181,4.263256414560601e-14,120.18531976744185,120.18531976744185,359,1.0594351291656494,0.18531976744185386,rock_120bpm_E_constant.mp3,Librosa,6.868862152099609,120.0,0.1544331395348782,
120.00385284423828,120.00365447998047,0.8011327385902405,117.4515380859375,123.0472640991211,359,1.7864022254943848,0.00385284423828125,rock_120bpm_E_constant.mp3,Essentia,6.868862152099609,120.0,0.0032107035319010415,3.5972931385040283
120.18531799316406,120.18531799316406,0.0,120.18531799316406,120.18531799316406,359,2.1566660404205322,0.1853179931640625,rock_120bpm_E_constant.mp3,Essentia_Percival,6.868862152099609,120.0,0.15443166097005206,3.5972931385040283
22.469429347826086,133.0418717414599,17.37015246960561,22.469429347826086,161.4990234375,65,1.0466580390930176,67.5305706521739,classical_90bpm_Aminor_clear.wav,Librosa,15.140575408935547,90.0,75.03396739130434,
90.00454711914062,90.0046615600586,0.9559302926063538,87.591552734375,92.28689575195312,269,1.7090368270874023,0.004547119140625,classical_90bpm_Aminor_clear.wav,Essentia,15.140575408935547,90.0,0.005052354600694444,1.0939158201217651
96.59754943847656,96.59754943847656,0.0,96.59754943847656,96.59754943847656,269,2.071876049041748,6.5975494384765625,classical_90bpm_Aminor_clear.wav,Essentia_Percival,15.140575408935547,90.0,7.33061048719618,1.0896975994110107
139.6748310810811,139.67483108108107,2.842170943040401e-14,139.6748310810811,139.6748310810811,419,1.0580720901489258,0.3251689189189051,electronic_140bpm_Cm_constant.wav,Librosa,15.140575408935547,140.0,0.23226351351350363,
140.03875732421875,140.0387725830078,2.017280101776123,135.99737548828125,143.556640625,419,1.6524770259857178,0.03875732421875,electronic_140bpm_Cm_constant.wav,Essentia,15.140575408935547,140.0,0.027683803013392856,2.1194005012512207
139.67483520507812,139.67483520507812,0.0,139.67483520507812,139.67483520507812,419,2.0763747692108154,0.325164794921875,electronic_140bpm_Cm_constant.wav,Essentia_Percival,15.140575408935547,140.0,0.2322605678013393,2.1194005012512207
22.469429347826086,116.86061241479575,27.963314397757326,22.469429347826086,172.265625,67,1.041961908340454,67.5305706521739,classical_90bpm_Cmajor_clear.wav,Librosa,15.140575408935547,90.0,75.03396739130434,
89.99727630615234,89.99739074707031,0.8846985101699829,87.592529296875,92.28527069091797,269,1.7116549015045166,0.00272369384765625,classical_90bpm_Cmajor_clear.wav,Essentia,15.140575408935547,90.0,0.0030263264973958335,1.4015719890594482
96.59754943847656,96.59754943847656,0.0,96.59754943847656,96.59754943847656,269,2.0716779232025146,6.5975494384765625,classical_90bpm_Cmajor_clear.wav,Essentia_Percival,15.140575408935547,90.0,7.33061048719618,1.4015719890594482
129.19921875,129.19921875,0.0,129.19921875,129.19921875,127,0.3685581684112549,1.19921875,test_128bpm_C_format.wav,Librosa,5.046886444091797,128.0,0.9368896484375,
128.0236358642578,128.02377319335938,1.5239166021347046,126.04793548583984,129.19967651367188,127,0.6013369560241699,0.0236358642578125,test_128bpm_C_format.wav,Essentia,5.046886444091797,128.0,0.018465518951416016,2.1541874408721924
128.39674377441406,128.39674377441406,0.0,128.39674377441406,128.39674377441406,127,0.7394647598266602,0.3967437744140625,test_128bpm_C_format.wav,Essentia_Percival,5.046886444091797,128.0,0.30995607376098633,2.1541874408721924
17.51853813559322,120.60479572753447,18.5108271412336,84.72079918032787,166.70866935483872,52,1.0571351051330566,52.48146186440678,classical_70bpm_Dm_sad.wav,Librosa,15.140575408935547,70.0,74.97351694915254,
69.96289825439453,69.99512481689453,1.5662684440612793,64.59931182861328,75.99955749511719,209,1.7366142272949219,0.03710174560546875,classical_70bpm_Dm_sad.wav,Essentia,15.140575408935547,70.0,0.05300249372209822,1.1376460790634155
95.703125,95.703125,0.0,95.703125,95.703125,209,2.084214925765991,25.703125,classical_70bpm_Dm_sad.wav,Essentia_Percival,15.140575408935547,70.0,36.71875,1.1376460790634155
129.19921875,129.19921875,0.0,129.19921875,129.19921875,125,0.3909010887145996,1.19921875,test_128bpm_C_format.flac,Librosa,2.530951499938965,128.0,0.9368896484375,
128.84893798828125,128.0201873779297,2.2277724742889404,123.04630279541016,129.19967651367188,127,0.6074392795562744,0.84893798828125,test_128bpm_C_format.flac,Essentia,2.530951499938965,128.0,0.6632328033447266,2.155076265335083
128.39674377441406,128.39674377441406,0.0,128.39674377441406,128.39674377441406,127,0.7285611629486084,0.3967437744140625,test_128bpm_C_format.flac,Essentia_Percival,2.530951499938965,128.0,0.30995607376098633,2.155076265335083
21.26736111111111,115.9245040232644,20.789680327813443,21.26736111111111,184.5703125,62,1.134148120880127,63.732638888888886,ambient_85bpm_E_peaceful.flac,Librosa,2.488008499145508,85.0,74.97957516339869,
85.0096435546875,85.0097885131836,0.8303954601287842,82.03108215332031,87.593505859375,254,1.764754056930542,0.0096435546875,ambient_85bpm_E_peaceful.flac,Essentia,2.488008499145508,85.0,0.011345358455882353,0.8992540240287781
78.30255889892578,78.30255889892578,0.0,78.30255889892578,78.30255889892578,254,2.1521122455596924,6.697441101074219,ambient_85bpm_E_peaceful.flac,Essentia_Percival,2.488008499145508,85.0,7.879342471852022,0.8992540240287781
20.030886627906977,119.55376960759888,19.851451914298124,86.1328125,172.265625,58,1.1496150493621826,59.96911337209302,classical_80bpm_D_constant.flac,Librosa,2.433361053466797,80.0,74.96139171511628,
80.02983856201172,80.05548095703125,0.913436233997345,78.30180358886719,86.13335418701172,239,1.7880897521972656,0.02983856201171875,classical_80bpm_D_constant.flac,Essentia,2.433361053466797,80.0,0.03729820251464844,0.6659822463989258
96.59754943847656,96.59754943847656,0.0,96.59754943847656,96.59754943847656,239,2.1455471515655518,16.597549438476562,classical_80bpm_D_constant.flac,Essentia_Percival,2.433361053466797,80.0,20.746936798095703,0.6659822463989258
129.19921875,126.84209881981805,10.239329875333452,63.802083333333336,129.19921875,127,0.4224221706390381,1.19921875,test_128bpm_C_format.m4a,Librosa,1.4573211669921875,128.0,0.9368896484375,
129.0207061767578,128.0725860595703,2.2829220294952393,123.04630279541016,129.19967651367188,127,0.6193089485168457,1.0207061767578125,test_128bpm_C_format.m4a,Essentia,1.4573211669921875,128.0,0.797426700592041,2.0835747718811035
128.39674377441406,128.39674377441406,0.0,128.39674377441406,128.39674377441406,127,0.7404541969299316,0.3967437744140625,test_128bpm_C_format.m4a,Essentia_Percival,1.4573211669921875,128.0,0.30995607376098633,2.0835747718811035
